"","PdDistrict","X","Y","District"
"20966","TARAVAL",-122.468326701746,37.7548488567714,"Inner Sunset"
"20968","SOUTHERN",-122.398972966106,37.7874298723673,"Financial District"
"20970","INGLESIDE",-122.439624543268,37.7206038015008,"Outer Mission"
"20975","INGLESIDE",-122.431015257276,37.7117445002313,"Crocker Amazon"
"20977","RICHMOND",-122.440920686179,37.7861258696631,"Western Addition"
"20978","NORTHERN",-122.426835882798,37.7873934790023,"Western Addition"
"20979","INGLESIDE",-122.436792560764,37.7114064731752,"Crocker Amazon"
"20981","RICHMOND",-122.498113827222,37.7719324282176,"Golden Gate Park"
"20984","RICHMOND",-122.454753954171,37.7816501739638,"Presidio Heights"
"20993","BAYVIEW",-122.39994956067,37.7428321807187,"Bayview"
"21004","BAYVIEW",-122.393710231358,37.7327389092094,"Bayview"
"21006","RICHMOND",-122.483116523047,37.7735370512687,"Outer Richmond"
"21012","INGLESIDE",-122.440235454273,37.7211907226133,"Outer Mission"
"21019","RICHMOND",-122.453189923892,37.7768524456318,"Inner Richmond"
"21020","NORTHERN",-122.44368609814,37.7998154571094,"Marina"
"21022","NORTHERN",-122.429732992551,37.7893728798505,"Western Addition"
"21025","BAYVIEW",-122.405495088281,37.7342866628413,"Bayview"
"21031","RICHMOND",-122.51128151508,37.7729583668249,"Outer Richmond"
"21034","PARK",-122.444000364635,37.7718270462389,"Haight Ashbury"
"21045","TARAVAL",-122.463597480953,37.725669186459,"Ocean View"
"21049","INGLESIDE",-122.439669500272,37.737523599623,"Glen Park"
"21050","PARK",-122.45275843965,37.7654433196318,"Haight Ashbury"
"21052","CENTRAL",-122.408944948383,37.793872142778,"Chinatown"
"21054","NORTHERN",-122.425342309555,37.7926813633502,"Pacific Heights"
"21055","TARAVAL",-122.508432367694,37.752827655129,"Outer Sunset"
"21056","CENTRAL",-122.407589113638,37.8006374058088,"North Beach"
"21071","BAYVIEW",-122.413998755933,37.7276354562102,"Excelsior"
"21072","NORTHERN",-122.423907410647,37.7990497607213,"Russian Hill"
"21074","RICHMOND",-122.470298083327,37.7741219764844,"Inner Richmond"
"21075","TARAVAL",-122.478067213175,37.7606979828387,"Outer Sunset"
"21079","CENTRAL",-122.406428366219,37.801803328729,"North Beach"
"21081","INGLESIDE",-122.414200995694,37.7137889657104,"Visitacion Valley"
"21087","TENDERLOIN",-122.412944969085,37.7853224073204,"Downtown/Civic Center"
"21088","CENTRAL",-122.405819515169,37.7876106365854,"Financial District"
"21090","INGLESIDE",-122.439338398681,37.7234530529634,"Outer Mission"
"21092","CENTRAL",-122.397952905237,37.7924337471658,"Financial District"
"21093","CENTRAL",-122.415957961275,37.7925903637175,"Nob Hill"
"21098","INGLESIDE",-122.434991623562,37.7322951055122,"Outer Mission"
"21100","CENTRAL",-122.418219833881,37.7908244663738,"Nob Hill"
"21105","BAYVIEW",-122.399929594658,37.7118160189064,"Visitacion Valley"
"21107","NORTHERN",-122.428630560161,37.7922647537719,"Pacific Heights"
"21112","PARK",-122.436652716612,37.7696930920286,"Haight Ashbury"
"21116","TARAVAL",-122.488250097134,37.7611496810124,"Outer Sunset"
"21117","NORTHERN",-122.421730631824,37.7998502891642,"Russian Hill"
"21126","RICHMOND",-122.507092901763,37.7771392251536,"Outer Richmond"
"21132","INGLESIDE",-122.412959518511,37.7107126536652,"Visitacion Valley"
"21138","CENTRAL",-122.400039962995,37.7992056387497,"North Beach"
"21140","CENTRAL",-122.407278660793,37.8074190149002,"North Beach"
"21146","INGLESIDE",-122.411123069982,37.7363322364486,"Bernal Heights"
"21147","TARAVAL",-122.470595847264,37.7488679961125,"Parkside"
"21155","NORTHERN",-122.425257074187,37.7878246746017,"Western Addition"
"21158","NORTHERN",-122.427303392122,37.7773353746121,"Western Addition"
"21161","PARK",-122.464036682659,37.7631850405353,"Inner Sunset"
"21163","BAYVIEW",-122.399128823397,37.7145317461379,"Visitacion Valley"
"21168","MISSION",-122.423372714145,37.7615366331071,"Mission"
"21173","BAYVIEW",-122.394726647126,37.7219026350929,"Bayview"
"21180","TARAVAL",-122.486515241746,37.7298004235884,"Lakeshore"
"21186","RICHMOND",-122.492925040569,37.7817063075528,"Seacliff"
"21187","INGLESIDE",-122.448982569824,37.7429162365748,"Diamond Heights"
"21190","BAYVIEW",-122.373456171525,37.7296796672727,"Bayview"
"21193","NORTHERN",-122.427484758934,37.7995495905761,"Marina"
"21196","TARAVAL",-122.50648456409,37.7388739744874,"Parkside"
"21201","MISSION",-122.421068558434,37.7489185386917,"Mission"
"21202","SOUTHERN",-122.38842631941,37.7806091920988,"South of Market"
"21205","NORTHERN",-122.419842456494,37.7821172596318,"Downtown/Civic Center"
"21210","INGLESIDE",-122.410880697833,37.7105313758619,"Visitacion Valley"
"21218","BAYVIEW",-122.37934537972,37.7357419068572,"Bayview"
"21243","TENDERLOIN",-122.409660417788,37.7857429288295,"Downtown/Civic Center"
"21253","TARAVAL",-122.469780843211,37.7300635967742,"Ocean View"
"21255","RICHMOND",-122.482598300618,37.7726969542708,"Outer Richmond"
"21259","PARK",-122.443831815947,37.7818719307483,"Western Addition"
"21261","INGLESIDE",-122.42875312207,37.7410239696537,"Glen Park"
"21264","CENTRAL",-122.406842913454,37.7980587205991,"North Beach"
"21273","BAYVIEW",-122.38160966743,37.7311764618482,"Bayview"
"21275","TARAVAL",-122.453699685257,37.7161089324351,"Ocean View"
"21278","BAYVIEW",-122.394559471382,37.7454986548372,"Bayview"
"21283","INGLESIDE",-122.435013421625,37.7173614845378,"Excelsior"
"21284","TARAVAL",-122.475551954966,37.7170749409232,"Lakeshore"
"21291","RICHMOND",-122.476439526618,37.7833176089797,"Inner Richmond"
"21295","SOUTHERN",-122.394459568163,37.792144044552,"Financial District"
"21297","BAYVIEW",-122.403143544447,37.7390301515332,"Bayview"
"21303","TENDERLOIN",-122.412883177933,37.7853530358936,"Downtown/Civic Center"
"21308","TARAVAL",-122.465382883406,37.7275837825749,"West of Twin Peaks"
"21309","CENTRAL",-122.40033450691,37.7950135264428,"Financial District"
"21315","INGLESIDE",-122.445190766272,37.7206846544979,"Outer Mission"
"21318","NORTHERN",-122.432231936901,37.7979906413415,"Marina"
"21325","BAYVIEW",-122.391468771522,37.7192685809366,"Bayview"
"21330","CENTRAL",-122.40539653724,37.7935249040335,"Chinatown"
"21331","RICHMOND",-122.454620919994,37.7881754224736,"Presidio Heights"
"21332","INGLESIDE",-122.4313595584,37.745426402054,"Noe Valley"
"21333","INGLESIDE",-122.41056729237,37.7463239632666,"Bernal Heights"
"21335","INGLESIDE",-122.40958470954,37.7101106071867,"Visitacion Valley"
"21342","BAYVIEW",-122.408369554921,37.7175680840626,"Visitacion Valley"
"21346","NORTHERN",-122.420021471047,37.7872807076108,"Downtown/Civic Center"
"21349","INGLESIDE",-122.419241455647,37.7080829769335,NA
"21352","INGLESIDE",-122.451345531222,37.70986044957,"Outer Mission"
"21354","PARK",-122.444441286363,37.7826777179027,"Western Addition"
"21356","BAYVIEW",-122.403104571775,37.7264333788753,"Excelsior"
"21361","INGLESIDE",-122.443476249751,37.7226304966987,"Outer Mission"
"21363","SOUTHERN",-122.404026293246,37.7691750639058,"South of Market"
"21365","MISSION",-122.423321421434,37.7680170125986,"Mission"
"21378","NORTHERN",-122.425559149319,37.8021201877107,"Marina"
"21380","TENDERLOIN",-122.416732163096,37.783465567448,"Downtown/Civic Center"
"21388","NORTHERN",-122.43286830118,37.7761047393256,"Western Addition"
"21392","INGLESIDE",-122.435141194073,37.7330256190757,"Outer Mission"
"21398","PARK",-122.435375683708,37.7714793397231,"Western Addition"
"21399","BAYVIEW",-122.391834252347,37.7392287557084,"Bayview"
"21404","TARAVAL",-122.45758514144,37.7148630090118,"Ocean View"
"21406","MISSION",-122.412056242405,37.7609899089142,"Mission"
"21413","NORTHERN",-122.420354123985,37.7763160310327,"Downtown/Civic Center"
"21414","INGLESIDE",-122.407445487849,37.7103932288259,"Visitacion Valley"
"21418","CENTRAL",-122.398447802857,37.7980037233355,"Financial District"
"21419","CENTRAL",-122.402139142776,37.796644564492,"Financial District"
"21420","PARK",-122.444450177181,37.7661440496945,"Haight Ashbury"
"21432","PARK",-122.447094754103,37.7704534612349,"Haight Ashbury"
"21434","MISSION",-122.430494795393,37.7643418581632,"Castro/Upper Market"
"21436","CENTRAL",-122.415006296604,37.7958776753364,"Nob Hill"
"21438","INGLESIDE",-122.411968127281,37.7092121482901,"Visitacion Valley"
"21439","TARAVAL",-122.477111187189,37.7644902928075,"Inner Sunset"
"21448","MISSION",-122.426696478904,37.7678692203902,"Castro/Upper Market"
"21454","MISSION",-122.426153349478,37.7606186794333,"Castro/Upper Market"
"21455","NORTHERN",-122.427115347351,37.7764111993722,"Western Addition"
"21457","CENTRAL",-122.401228030968,37.7935432687568,"Financial District"
"21459","TARAVAL",-122.499264595602,37.7410543982056,"Parkside"
"21475","RICHMOND",-122.493114869611,37.7865796530652,"Seacliff"
"21492","RICHMOND",-122.492759924406,37.7721768876173,"Golden Gate Park"
"21505","NORTHERN",-122.432117000363,37.7928365235231,"Pacific Heights"
"21506","RICHMOND",-122.458290531535,37.7811656530832,"Inner Richmond"
"21512","INGLESIDE",-122.422856288288,37.708976808003,"Crocker Amazon"
"21513","NORTHERN",-122.439917841054,37.800406453512,"Marina"
"21522","CENTRAL",-122.417487999146,37.8041769417232,"Russian Hill"
"21530","INGLESIDE",-122.436278384006,37.7378517637694,"Glen Park"
"21534","BAYVIEW",-122.410999684769,37.7283041125654,"Excelsior"
"21537","TARAVAL",-122.474599398522,37.7656615928831,"Golden Gate Park"
"21539","SOUTHERN",-122.399162882154,37.7864378682412,"Financial District"
"21544","CENTRAL",-122.41693893613,37.7919493361815,"Nob Hill"
"21547","PARK",-122.449846206997,37.7526525429491,"Twin Peaks"
"21562","TARAVAL",-122.499134239027,37.7391936403273,"Parkside"
"21563","BAYVIEW",-122.390564527749,37.7186884382294,"Bayview"
"21572","NORTHERN",-122.422620569494,37.7973537252438,"Russian Hill"
"21574","BAYVIEW",-122.393324841737,37.7188264259962,"Bayview"
"21577","MISSION",-122.439648598336,37.751816573075,"Noe Valley"
"21579","PARK",-122.439037573428,37.7768021540039,"Western Addition"
"21580","SOUTHERN",-122.395838571002,37.7797197616363,"South of Market"
"21591","CENTRAL",-122.405310423964,37.7913128123286,"Chinatown"
"21606","PARK",-122.450601497864,37.7714591179274,"Haight Ashbury"
"21608","NORTHERN",-122.430798473748,37.7825695563336,"Western Addition"
"21618","INGLESIDE",-122.4159092359,37.7093527054759,"Visitacion Valley"
"21619","CENTRAL",-122.415061918203,37.798689014807,"Russian Hill"
"21622","CENTRAL",-122.413169470388,37.7947589530812,"Nob Hill"
"21624","MISSION",-122.403513955008,37.7550864947417,"Mission"
"21625","TARAVAL",-122.468877005913,37.7187936431951,"Ocean View"
"21627","MISSION",-122.409741520264,37.7681824226595,"Mission"
"21629","PARK",-122.446091525499,37.7739344794834,"Haight Ashbury"
"21630","TARAVAL",-122.451272324188,37.7194743609572,"Ocean View"
"21632","NORTHERN",-122.419955910836,37.7956830656712,"Nob Hill"
"21638","CENTRAL",-122.412059325975,37.800140039009,"Russian Hill"
"21639","PARK",-122.452999353095,37.7668373290881,"Haight Ashbury"
"21642","RICHMOND",-122.460138934597,37.7755960616718,"Inner Richmond"
"21643","INGLESIDE",-122.412398375843,37.7340561320083,"Bernal Heights"
"21644","MISSION",-122.410517462775,37.756720759604,"Mission"
"21647","RICHMOND",-122.451757655731,37.7866167883705,"Presidio Heights"
"21648","INGLESIDE",-122.437104791787,37.7395555410588,"Diamond Heights"
"21657","BAYVIEW",-122.394888208756,37.7295846900095,"Bayview"
"21667","BAYVIEW",-122.395164170538,37.7592223045204,"Potrero Hill"
"21670","RICHMOND",-122.453877733043,37.7802390065311,"Inner Richmond"
"21674","TARAVAL",-122.504727607627,37.7576523846741,"Outer Sunset"
"21675","SOUTHERN",-122.399151509541,37.77862707848,"South of Market"
"21677","TARAVAL",-122.48316581827,37.7567333082645,"Outer Sunset"
"21678","MISSION",-122.442580378807,37.7499584666104,"Noe Valley"
"21679","INGLESIDE",-122.445438540349,37.7283363348481,"Outer Mission"
"21699","PARK",-122.460830150553,37.76343703896,"Inner Sunset"
"21709","INGLESIDE",-122.425025030815,37.7277502372406,"Excelsior"
"21710","NORTHERN",-122.434309623994,37.7869678213129,"Western Addition"
"21711","RICHMOND",-122.488216032172,37.7859188368234,"Seacliff"
"21722","TARAVAL",-122.490663421606,37.757351232647,"Outer Sunset"
"21725","PARK",-122.449106595747,37.7612334348913,"Haight Ashbury"
"21729","BAYVIEW",-122.394672180805,37.7455623557639,"Bayview"
"21733","INGLESIDE",-122.435385454946,37.7239104470753,"Outer Mission"
"21750","BAYVIEW",-122.394161581797,37.730928631638,"Bayview"
"21751","TARAVAL",-122.467957532902,37.7170193261685,"Ocean View"
"21765","INGLESIDE",-122.404939199676,37.7482225519744,"Bernal Heights"
"21767","BAYVIEW",-122.397845534183,37.7322144272033,"Bayview"
"21771","RICHMOND",-122.503357880978,37.7773660979908,"Outer Richmond"
"21779","SOUTHERN",-122.417217927213,37.7710386516388,"South of Market"
"21785","TARAVAL",-122.467516984807,37.7649124226287,"Inner Sunset"
"21786","INGLESIDE",-122.439693831099,37.7128440322007,"Crocker Amazon"
"21787","TARAVAL",-122.466458192036,37.743577781095,"West of Twin Peaks"
"21794","RICHMOND",-122.442553114419,37.7858069233696,"Western Addition"
"21801","MISSION",-122.440463403709,37.7589809039288,"Castro/Upper Market"
"21802","NORTHERN",-122.43178467707,37.7995265853422,"Marina"
"21804","CENTRAL",-122.409212768605,37.8009250806392,"North Beach"
"21807","INGLESIDE",-122.427839033577,37.7346950676671,"Bernal Heights"
"21815","INGLESIDE",-122.416389483879,37.7112123454185,"Visitacion Valley"
"21818","NORTHERN",-122.439854663692,37.7936475653952,"Pacific Heights"
"21819","INGLESIDE",-122.413351985284,37.7082024584902,NA
"21823","TARAVAL",-122.464859528476,37.7143452864077,"Ocean View"
"21825","NORTHERN",-122.430851581702,37.7744552453738,"Western Addition"
"21832","INGLESIDE",-122.427563526157,37.7243840883489,"Excelsior"
"21837","BAYVIEW",-122.397751514775,37.7124139578621,"Visitacion Valley"
"21838","INGLESIDE",-122.421773281406,37.741581745921,"Bernal Heights"
"21841","SOUTHERN",-122.388169858297,37.7859590242212,"South of Market"
"21843","INGLESIDE",-122.44186493874,37.7176034408746,"Outer Mission"
"21846","RICHMOND",-122.490231285796,37.7817735279721,"Outer Richmond"
"21849","NORTHERN",-122.4309001753,37.7700827275986,"Western Addition"
"21863","BAYVIEW",-122.401329886526,37.7616343759799,"Potrero Hill"
"21866","MISSION",-122.421583822353,37.7512286449279,"Mission"
"21879","TARAVAL",-122.454158224803,37.7191235212974,"Ocean View"
"21883","NORTHERN",-122.418751252829,37.7851160049429,"Downtown/Civic Center"
"21884","SOUTHERN",-122.402331679146,37.786410584846,"Financial District"
"21885","NORTHERN",-122.430048417662,37.8035160637942,"Marina"
"21894","MISSION",-122.411903135776,37.7534181025184,"Mission"
"21912","TENDERLOIN",-122.412969489288,37.7839407423872,"Downtown/Civic Center"
"21919","CENTRAL",-122.416117984391,37.7971246556401,"Russian Hill"
"21924","NORTHERN",-122.427227403259,37.8001060098232,"Marina"
"21928","RICHMOND",-122.45945169075,37.7813626132552,"Inner Richmond"
"21932","SOUTHERN",-122.401658663476,37.7841666882161,"Financial District"
"21938","PARK",-122.44156139247,37.7725523591109,"Haight Ashbury"
"21939","CENTRAL",-122.403162167857,37.803098729449,"North Beach"
"21944","TARAVAL",-122.488774111882,37.7620971640663,"Outer Sunset"
"21946","NORTHERN",-122.422435540294,37.7917625983936,"Nob Hill"
"21949","RICHMOND",-122.507360964226,37.7733272351182,"Outer Richmond"
"21953","BAYVIEW",-122.391173277945,37.7525783162001,"Potrero Hill"
"21961","CENTRAL",-122.411032311199,37.7970830235208,"Nob Hill"
"21966","NORTHERN",-122.423023243605,37.7731064642904,"Western Addition"
"21974","PARK",-122.449136465038,37.7650028466288,"Haight Ashbury"
"21977","BAYVIEW",-122.385135095076,37.7383338978754,"Bayview"
"21978","BAYVIEW",-122.390348228773,37.739263538003,"Bayview"
"21985","PARK",-122.437905731311,37.7623763079838,"Castro/Upper Market"
"21986","MISSION",-122.403394234504,37.7538078714464,"Mission"
"21987","TARAVAL",-122.483552403515,37.7632782053122,"Outer Sunset"
"21991","INGLESIDE",-122.42635309933,37.7338467855889,"Bernal Heights"
"21995","BAYVIEW",-122.406106873234,37.7270363076323,"Excelsior"
"21996","CENTRAL",-122.41201048788,37.7877770164282,"Downtown/Civic Center"
"21997","NORTHERN",-122.433533086649,37.783131565114,"Western Addition"
"22002","CENTRAL",-122.408322788185,37.7940625557105,"Chinatown"
"22012","NORTHERN",-122.431905238119,37.7709649066257,"Western Addition"
"22016","INGLESIDE",-122.428613620046,37.722765398728,"Excelsior"
"22018","INGLESIDE",-122.426787736021,37.7457023802177,"Noe Valley"
"22021","MISSION",-122.421243015587,37.7589232154339,"Mission"
"22023","INGLESIDE",-122.422634459462,37.7422794284678,"Bernal Heights"
"22024","BAYVIEW",-122.40903658369,37.7275433053358,"Excelsior"
"22028","SOUTHERN",-122.412936201665,37.7772031520244,"South of Market"
"22029","BAYVIEW",-122.387847258221,37.7431227275926,"Bayview"
"22039","NORTHERN",-122.434352484052,37.7830826586995,"Western Addition"
"22045","BAYVIEW",-122.401057192257,37.728324956088,"Bayview"
"22049","CENTRAL",-122.40481652565,37.7966551079447,"Financial District"
"22055","RICHMOND",-122.469628694391,37.7797875016782,"Inner Richmond"
"22062","CENTRAL",-122.413117804936,37.7906201757921,"Nob Hill"
"22065","CENTRAL",-122.405517223277,37.7970642284992,"Chinatown"
"22068","CENTRAL",-122.406205036487,37.7956375423935,"Chinatown"
"22073","CENTRAL",-122.410063526465,37.7877545532701,"Downtown/Civic Center"
"22079","TENDERLOIN",-122.416710733848,37.7833570390935,"Downtown/Civic Center"
"22080","TARAVAL",-122.47636570048,37.71945296099,"Lakeshore"
"22103","PARK",-122.441959336644,37.7745153968945,"Haight Ashbury"
"22116","TARAVAL",-122.505017963364,37.7464146487709,"Outer Sunset"
"22118","RICHMOND",-122.465069119199,37.7780994595547,"Inner Richmond"
"22119","MISSION",-122.421787099805,37.768219666979,"Mission"
"22122","SOUTHERN",-122.414177161792,37.7758002573341,"South of Market"
"22125","TARAVAL",-122.453594266394,37.720094319576,"Ocean View"
"22133","INGLESIDE",-122.413574507108,37.7471706659606,"Bernal Heights"
"22136","SOUTHERN",-122.411948995505,37.7729867374252,"South of Market"
"22138","TARAVAL",-122.477550339518,37.7617306685222,"Outer Sunset"
"22149","NORTHERN",-122.43027445711,37.7920564410814,"Pacific Heights"
